Date,utilization,High,Low,Close,Adj Close,Volume
3/7/2000,101.338432,102.294456,97.215584,98.47036,54.859226,10496715
3/8/2000,98.47036,102.17495,98.231361,101.577438,56.590263,8761714
3/9/2000,101.816444,103.250481,99.545891,103.250481,57.522305,6625469
3/10/2000,102.891968,104.206497,100.382408,100.621414,56.057617,7419487
3/13/2000,99.426384,104.206497,97.992355,102.951721,57.355865,8233066
3/14/2000,103.011475,105.162521,102.652962,103.847992,57.855198,8340490
3/15/2000,102.772469,103.489487,101.457932,102.294456,56.989685,5926531
3/16/2000,104.206497,104.983269,103.130974,104.206497,58.054924,6927135
3/17/2000,103.489487,106.77581,102.951721,105.162521,58.587536,9264736
3/20/2000,105.162521,108.389099,105.102776,107.791588,60.052208,6865421
3/21/2000,107.851341,109.643883,107.014816,108.508606,60.451698,7083094
3/22/2000,109.46463,110.301147,108.867111,109.225624,60.85112,6420139
3/23/2000,110.77916,110.77916,106.716064,110.181641,61.383774,6791050
3/24/2000,110.301147,116.873802,110.002388,115.320267,64.246574,12683378
3/27/2000,119.502869,122.60994,119.144356,121.29541,67.575386,12408593
3/28/2000,120.219887,121.414917,116.69455,117.112808,65.245209,8524482
3/29/2000,116.933556,117.053062,113.288719,113.766731,63.381065,7648666
3/30/2000,113.647224,117.59082,113.467972,117.351814,65.378334,9579268
3/31/2000,117.232315,118.307838,111.914436,113.169212,63.048199,8383899
4/3/2000,114.722755,116.993309,114.18499,116.634796,64.978912,8070518
4/4/2000,116.156792,121.355164,110.002388,115.858032,64.546165,17433891
4/5/2000,115.200768,120.219887,114.483749,119.502869,66.576729,9093401
4/6/2000,118.068832,122.370934,117.232315,117.351814,65.378334,9296220
4/7/2000,118.068832,120.160133,116.156792,117.710327,65.57811,5627794
4/10/2000,119.263863,119.861374,116.216537,116.754303,65.045486,5760636
4/11/2000,116.276291,116.276291,112.631454,114.125237,63.580776,8094680
4/12/2000,114.364243,114.364243,106.77581,108.747612,60.584827,9293919
4/13/2000,107.552582,109.28537,105.162521,105.76004,58.920403,8615274
4/14/2000,104.983269,107.791588,98.350861,100.382408,55.924465,12323972
4/17/2000,99.306885,107.313576,98.769119,106.95507,59.586201,10428097
4/18/2000,107.313576,110.062141,105.222275,106.596558,59.386452,8582953
4/19/2000,104.923515,104.923515,98.291107,100.382408,55.924465,15349527
4/20/2000,100.382408,100.621414,97.574089,99.426384,55.391853,11122432
4/24/2000,97.514343,102.473709,96.797325,101.816444,56.723404,8915163
4/25/2000,101.816444,108.030594,101.756691,107.552582,59.919075,10016914
4/26/2000,107.552582,108.926865,104.206497,105.640533,58.853867,6467209
4/27/2000,104.684509,108.150093,103.907745,105.76004,58.920403,6608105
4/28/2000,107.07457,107.731834,105.282028,106.596558,59.386452,5113476
5/1/2000,107.552582,108.209846,105.580788,107.07457,59.652763,4389121
5/2/2000,106.118546,108.628105,105.819794,106.477058,59.319881,4272910
5/3/2000,105.640533,106.238052,101.876198,103.36998,57.588886,5798815
5/4/2000,104.326004,104.385757,102.473709,102.891968,57.322548,3798340
5/5/2000,101.935944,104.804016,101.816444,103.130974,57.45573,4911075
5/8/2000,103.310226,105.521034,102.891968,104.923515,58.524921,5048937
5/9/2000,105.640533,105.76004,103.489487,104.206497,58.124977,5088685
5/10/2000,100.86042,101.039673,97.574089,98.47036,54.925426,10473284
5/11/2000,99.426384,102.772469,98.64962,99.844643,55.692001,8479085
5/12/2000,99.187378,101.099426,98.709366,99.844643,55.692001,5857286
5/15/2000,99.426384,100.262909,97.514343,99.605644,55.558693,6179559
5/16/2000,100.501915,104.445503,100.382408,104.206497,58.124977,7600027
5/17/2000,102.772469,104.086998,101.457932,103.130974,57.525051,5778627
5/18/2000,101.457932,102.593208,100.083649,101.398186,56.558548,4787751
5/19/2000,101.398186,102.772469,100.382408,101.756691,56.758499,6714483
5/22/2000,101.338432,104.445503,98.888626,104.445503,58.258274,7080792
5/23/2000,104.206497,105.162521,102.413956,102.652962,57.258461,6253929
5/24/2000,101.816444,105.162521,99.605644,104.804016,58.45826,8560673
5/25/2000,105.640533,107.313576,101.696938,101.816444,56.791847,6242110
5/26/2000,100.86042,102.473709,99.964149,102.234703,57.025124,4494557
5/30/2000,103.011475,106.118546,102.951721,106.058792,59.1581,3783905
5/31/2000,105.640533,105.879539,102.473709,102.593208,57.225101,3904195
6/1/2000,102.832214,104.146751,100.86042,101.338432,56.525208,5975275
6/2/2000,104.206497,104.923515,102.891968,104.027245,58.024975,5725072
6/5/2000,103.668739,109.165871,103.668739,107.851341,60.158043,7616344
6/6/2000,107.313576,109.584129,106.357552,107.433075,59.92474,5616392
6/7/2000,107.552582,116.39579,106.596558,115.67878,64.524063,11626813
6/8/2000,114.125237,116.933556,112.332695,114.483749,63.857479,9754578
6/9/2000,114.603249,115.439774,113.647224,114.423996,63.824188,4957099
6/12/2000,113.88623,115.141014,113.617355,113.617355,63.374203,3807754
6/13/2000,113.647224,114.663002,111.615677,114.065491,63.624195,4192996
6/14/2000,113.647224,114.722755,110.420647,110.898659,61.857773,5525600
6/15/2000,110.898659,113.766731,110.77916,111.67543,62.291019,5634070
6/16/2000,111.197418,112.511948,108.2696,108.2696,60.391315,8416325
6/19/2000,108.508606,115.081261,108.2696,115.081261,64.190758,6337923
6/20/2000,114.722755,115.38002,110.301147,111.257172,62.057747,7430575
6/21/2000,110.4804,110.838913,108.508606,109.46463,61.057884,6785402
6/22/2000,109.106117,109.28537,106.357552,106.895317,59.624752,5076343
6/23/2000,108.508606,108.628105,105.939293,106.95507,59.658104,3515501
6/26/2000,108.030594,110.659653,107.911087,109.375,61.0079,3792691
6/27/2000,106.716064,107.851341,103.967499,104.923515,58.524921,6911863
6/28/2000,105.162521,110.121895,105.043022,108.777489,60.674576,6732684
6/29/2000,106.835564,109.345123,105.222275,108.986618,60.791252,8042171
6/30/2000,107.731834,108.209846,103.847992,104.744263,58.424908,9008780
7/3/2000,103.967499,105.043022,103.549232,104.684509,58.391613,2410402
7/5/2000,100.979927,100.979927,96.677818,100.382408,55.991909,14999222
7/6/2000,100.382408,100.501915,95.602295,96.797325,53.992226,13527604
7/7/2000,98.171608,100.442162,97.15583,100.442162,56.025295,9447158
7/10/2000,100.083649,100.322655,98.350861,98.769119,55.092045,4405961
7/11/2000,98.709366,99.426384,96.558319,97.514343,54.392189,5878311
7/12/2000,98.64962,101.218925,98.111855,100.023903,55.791969,5805823
7/13/2000,100.800667,101.278679,97.514343,99.426384,55.458683,5930506
7/14/2000,99.187378,100.262909,98.589867,99.366638,55.425362,4204920
7/17/2000,99.844643,103.130974,99.605644,100.86042,56.258572,6937804
7/18/2000,99.545891,100.203156,98.111855,98.769119,55.092045,6749524
7/19/2000,97.872849,104.684509,96.558319,103.967499,57.991646,8139344
7/20/2000,107.07457,112.631454,106.835564,112.093689,62.524334,24108626
7/21/2000,111.854683,111.854683,108.747612,109.703636,61.191174,9378854
7/24/2000,109.106117,110.540154,106.716064,107.552582,59.991383,7127862
7/25/2000,108.2696,108.389099,105.401527,107.07457,59.724754,5822977
7/26/2000,106.118546,107.433075,104.086998,105.043022,58.591576,6977238
7/27/2000,105.043022,106.596558,104.505257,105.461281,58.824879,4233580
7/28/2000,106.238052,107.552582,104.086998,106.895317,59.624752,5601958
7/31/2000,105.640533,108.687859,105.222275,107.313576,59.858059,5348721
8/1/2000,107.07457,107.492828,105.401527,105.640533,58.924843,3134339
8/2/2000,106.118546,109.823135,105.879539,109.225624,60.924557,6148283
8/3/2000,108.030594,111.376671,107.373329,110.898659,61.857773,5823500
8/4/2000,110.898659,111.376671,109.28537,110.77916,61.791126,4665683
8/7/2000,111.496178,113.766731,110.719406,111.197418,62.024422,6182592
8/8/2000,110.599907,114.364243,110.4804,113.647224,63.461819,6000588
8/9/2000,113.766731,115.499519,113.527725,113.527725,63.395061,6888328
8/10/2000,113.527725,114.961761,112.691208,114.483749,63.928928,5736369
8/11/2000,114.483749,116.455544,113.945984,115.320267,64.396057,6424950
8/14/2000,114.722755,118.248085,114.065491,117.829826,65.797432,5177072
8/15/2000,116.69455,117.232315,115.439774,116.634796,65.130112,4579493
8/16/2000,115.738525,117.531075,114.244743,116.993309,65.330292,6219516
8/17/2000,114.483749,117.411568,114.244743,117.112808,65.397011,4537966
8/18/2000,116.993309,117.949333,114.842255,115.141014,64.295975,4317365
8/21/2000,115.738525,116.814056,114.782501,116.097038,64.829803,3382973
8/22/2000,115.858032,116.814056,115.67878,116.037285,64.796455,2896792
8/23/2000,115.021507,118.307838,114.603249,117.829826,65.797432,4446755
8/24/2000,117.59082,119.921127,117.292068,119.323616,66.631554,6263762
8/25/2000,118.845604,124.163483,118.785851,123.326958,68.867058,8659834
8/28/2000,124.163483,127.330307,124.043976,125.717018,70.201714,8929284
8/29/2000,125.717018,128.346085,125.239006,127.031548,70.93576,6317840
8/30/2000,125,125.717018,123.864723,124.581741,69.56778,5155525
8/31/2000,126.075523,128.286331,125.836517,126.209969,70.476974,5721097
9/1/2000,127.2108,129.003342,126.792542,127.748566,71.336159,6042010
9/5/2000,126.971794,127.449806,125.059753,125.418259,70.034859,4301257
9/6/2000,125.119499,128.943588,124.641495,125.657265,70.168343,6770758
9/7/2000,126.075523,128.585083,126.075523,127.50956,71.202675,4835449
9/8/2000,126.673042,127.091301,123.685471,123.80497,69.134003,5223410
9/11/2000,122.251434,122.60994,118.188339,119.024857,66.464775,7968114
9/12/2000,119.323616,121.29541,118.606598,119.502869,66.731667,5231778
9/13/2000,117.710327,123.147705,117.351814,122.072182,68.166397,5725386
9/14/2000,122.370934,123.50621,120.757645,121.29541,67.732651,4629073
9/15/2000,121.235657,121.653923,119.263863,119.502869,66.731667,5733858
9/18/2000,119.741875,120.458893,117.650574,117.829826,65.797432,4113709
9/19/2000,117.351814,120.697899,117.172562,119.443115,66.69828,3494686
9/20/2000,119.204109,120.996651,118.068832,119.263863,66.598198,4836076
9/21/2000,118.726097,121.116158,114.722755,116.156792,64.863197,4500101
9/22/2000,117.59082,118.845604,115.977531,118.427345,66.131058,6202885
9/25/2000,119.024857,121.056404,115.67878,117.59082,65.663963,4488386
9/26/2000,114.722755,116.515297,113.169212,113.88623,63.595264,6503191
9/27/2000,114.782501,115.021507,110.420647,112.810707,62.994694,6222549
9/28/2000,112.213196,113.647224,109.942642,110.181641,61.526619,5553319
9/29/2000,110.420647,111.79493,105.401527,107.672081,60.125198,10035952
10/2/2000,107.672081,114.364243,107.672081,112.631454,62.894608,9280321
10/3/2000,113.647224,114.125237,105.162521,105.700287,59.024143,12284433
10/4/2000,105.521034,109.823135,103.788239,109.345123,61.059467,12205669
10/5/2000,108.807358,109.524376,106.656311,108.209846,60.425518,5802162
10/6/2000,108.986618,111.018166,107.791588,110.898659,61.926991,6389386
10/9/2000,110.838913,114.125237,109.28537,112.750954,62.961338,5123308
10/10/2000,111.496178,111.97419,107.492828,109.823135,61.326389,5872453
10/11/2000,106.95507,107.97084,102.772469,107.07457,59.791592,9179487
10/12/2000,109.225624,109.345123,98.589867,98.589867,55.053612,10151325
10/13/2000,99.605644,105.580788,99.605644,104.266251,58.223377,9510860
10/16/2000,106.596558,108.150093,103.788239,106.238052,59.32444,8065078
10/17/2000,107.014816,108.867111,103.788239,108.030594,60.325417,9291095
10/18/2000,92.495216,94.765778,86.281075,91.24044,50.949642,31147579
10/19/2000,93.690247,94.168259,88.611374,92.196465,51.48349,18793377
10/20/2000,90.941681,92.017204,90.04541,90.583176,50.582584,9800183
10/23/2000,90.583176,90.822182,87.057838,88.790634,49.581638,9768176
10/24/2000,88.910133,90.224663,86.221321,87.416351,48.814194,9232205
10/25/2000,86.520073,86.938339,83.114243,83.711761,46.745502,14705191
10/26/2000,84.13002,88.790634,83.771507,88.671127,49.51487,10601942
10/27/2000,88.910133,89.567398,86.998085,89.567398,50.015373,6727244
10/30/2000,89.388145,89.627151,86.34082,89.208893,49.815193,8455864
10/31/2000,89.627151,94.765778,89.627151,94.168259,52.584568,11404120
11/1/2000,94.108505,95.482796,92.973228,94.228012,52.617901,7809645
11/2/2000,94.646271,97.813095,94.168259,97.45459,54.419674,7787575
11/3/2000,97.992355,98.111855,95.004784,95.721794,53.452053,6117531
11/6/2000,95.482796,97.872849,95.064529,95.901054,53.552174,4653131
11/7/2000,96.677818,98.948372,96.25956,97.813095,54.619877,5669948
11/8/2000,99.067879,99.187378,94.885277,95.602295,53.453251,7312377
11/9/2000,92.495216,95.602295,91.479446,95.064529,53.152573,9464103
11/10/2000,93.690247,94.048759,88.910133,88.910133,49.711529,7121063
11/13/2000,87.774857,95.064529,87.595604,93.152489,52.083515,9084405
11/14/2000,94.885277,95.482796,94.168259,95.124283,53.185966,5387841
11/15/2000,95.124283,95.662048,93.331741,95.004784,53.119186,4351674
11/16/2000,94.885277,95.303535,93.929253,93.929253,52.517822,3911726
11/17/2000,93.989006,97.992355,93.929253,97.45459,54.488907,8072400
11/20/2000,97.036331,98.709366,96.438812,98.709366,55.190498,7768224
11/21/2000,98.709366,99.784897,94.168259,94.168259,52.65147,7511012
11/22/2000,94.168259,96.379066,93.989006,94.168259,52.65147,5791807
11/24/2000,95.004784,97.275337,94.885277,95.542542,53.419838,2612385
11/27/2000,96.020554,97.514343,94.108505,94.108505,52.618031,4044045
11/28/2000,94.407265,96.319313,93.092735,93.570747,52.317371,5019859
11/29/2000,93.451241,95.542542,92.435471,95.423042,53.353043,5778732
11/30/2000,93.690247,93.690247,88.193115,89.388145,49.978786,11141364
12/1/2000,90.284416,94.94503,90.224663,91.419693,51.114655,7871255
12/4/2000,91.778206,94.825523,91.5392,94.048759,52.584644,5822873
12/5/2000,96.020554,100.143402,95.24379,98.828873,55.257328,8163193
12/6/2000,97.275337,97.335083,90.642921,92.495216,51.716011,10561357
12/7/2000,90.881927,91.718452,89.02964,89.02964,49.778347,8286412
12/8/2000,93.690247,94.646271,91.5392,92.734222,51.849663,6423068
12/11/2000,92.25621,93.929253,89.627151,90.822182,50.780594,6470138
12/12/2000,91.061188,91.897705,88.432121,89.746651,50.17923,8277312
12/13/2000,90.702675,92.375717,86.699333,87.237091,48.776073,7314260
12/14/2000,87.954109,89.567398,87.774857,88.372368,49.410835,6413444
12/15/2000,86.042068,86.699333,83.472755,83.950768,46.938614,14910207
12/18/2000,84.488525,86.520073,84.488525,86.520073,48.37516,8047715
12/19/2000,86.221321,90.284416,85.862808,86.161568,48.174744,8059744
12/20/2000,82.098473,84.13002,81.082695,82.217972,45.969795,13158052
12/21/2000,81.73996,84.070267,76.541588,77.975624,43.597809,13310873
12/22/2000,80.783936,85.44455,80.783936,85.086044,47.573399,9951644
12/26/2000,85.086044,85.623802,80.54493,81.082695,45.335033,6330706
12/27/2000,81.022942,84.249519,79.887665,80.963196,45.268227,8624375
12/28/2000,79.827919,84.309273,78.513382,81.500954,45.568897,10249336
12/29/2000,83.114243,83.114243,80.54493,81.261948,45.435268,7263110
1/2/2001,80.783936,83.652008,80.42543,81.082695,45.335033,8375531
1/3/2001,80.066925,90.822182,80.066925,90.463669,50.580105,13357315
1/4/2001,90.583176,95.363289,88.611374,89.089386,49.811741,16129843
1/5/2001,89.806404,90.523422,86.998085,89.866158,50.246071,8413187
1/8/2001,89.388145,89.806404,87.535851,89.447899,50.012184,6343781
1/9/2001,90.284416,91.5392,87.416351,88.491875,49.477676,7894267
1/10/2001,88.432121,90.762428,87.655357,89.328392,49.94537,8008281
1/11/2001,88.85038,90.105164,87.237091,89.567398,50.079002,10078210
1/12/2001,89.567398,92.196465,88.312622,89.686905,50.145836,6744608
1/16/2001,89.627151,89.866158,87.774857,88.671127,49.577862,5932807
1/17/2001,91.180687,93.451241,90.164917,92.435471,51.682636,10174442
1/18/2001,99.784897,105.162521,98.948372,103.549232,57.896545,26406165
1/19/2001,102.772469,108.926865,102.533463,106.357552,59.46674,15441261
1/22/2001,104.684509,105.102776,103.429733,103.788239,58.030205,10060951
1/23/2001,104.744263,105.102776,102.891968,104.266251,58.297451,10278937
1/24/2001,104.266251,106.536804,104.146751,105.580788,59.032433,7071901
1/25/2001,105.282028,106.238052,104.624763,105.879539,59.199459,5211277
1/26/2001,104.804016,110.181641,104.385757,109.165871,61.036934,9513579
1/29/2001,107.552582,110.420647,107.523903,109.923515,61.460529,5360750
1/30/2001,109.942642,111.615677,108.413002,111.481834,62.331829,8621132
1/31/2001,110.659653,111.615677,107.07457,107.07457,59.867649,8696653
2/1/2001,107.456978,109.311661,106.309753,109.034416,60.963432,5837517
2/2/2001,107.791588,108.977058,104.780113,105.420647,58.942852,5678106
2/5/2001,104.588913,107.648186,104.493309,107.284897,59.985233,5348930
2/6/2001,107.294456,110.602295,106.309753,109.168259,61.038273,7872614
2/7/2001,108.413002,112.428299,107.715103,111.768639,62.563412,9421217
2/8/2001,111.768639,113.001915,109.015297,109.082214,61.059669,8766317
2/9/2001,109.015297,109.933075,106.118546,107.07457,59.935879,6609465
2/12/2001,105.688339,110.630974,105.449333,109.847038,61.487801,7038848
2/13/2001,109.13002,112.217972,108.097511,108.747612,60.872364,7524087
2/14/2001,108.747612,111.061188,107.552582,110.038239,61.594784,7356413
2/15/2001,111.663483,113.422562,111.261948,111.644356,62.493828,8471240
2/16/2001,109.512428,110.659653,108.929253,109.942642,61.541298,7398358
2/20/2001,109.512428,110.516251,105.908218,106.596558,59.668289,7058722
2/21/2001,104.732315,106.596558,102.571701,102.782028,57.53307,9578117
2/22/2001,101.816444,106.022942,98.833649,104.110901,58.276947,12247614
2/23/2001,102.772469,102.772469,95.841301,99.426384,55.654739,15979324
2/26/2001,101.147224,101.147224,97.351814,100.669212,56.350433,8727929
2/27/2001,100.286804,102.170174,98.049713,98.078392,54.900177,10238143
2/28/2001,98.422562,98.986618,94.741875,95.506691,53.460655,12482127
3/1/2001,94.933075,101.72084,93.212234,101.38623,56.75177,15796692
3/2/2001,99.426384,102.915871,96.500954,97.801147,54.74498,15423793
3/5/2001,98.288719,100.956024,98.126198,100.296364,56.141697,7054119
3/6/2001,101.577438,103.632889,100.621414,101.338432,56.725056,8493520
3/7/2001,102.724663,103.489487,101.013382,102.820267,57.554466,8147189
3/8/2001,102.456978,102.619499,100.736137,101.787766,56.976543,7106106
3/9/2001,100.382408,100.391968,93.594643,94.923515,53.134197,17455753
3/12/2001,93.594643,94.072655,90.841301,91.290634,51.100685,15161561
3/13/2001,90.917786,94.110901,90.057358,94.063095,52.652592,12685783
3/14/2001,91.20459,94.550667,89.235184,90.783936,50.817051,14901944
3/15/2001,91.778206,93.565964,90.984703,91.357552,51.138142,8807320
3/16/2001,89.770554,89.770554,84.32122,86.137665,48.216263,20950752
3/19/2001,86.998085,88.718925,85.277245,88.527725,49.554123,10706333
3/20/2001,87.571701,87.982796,84.225624,84.416824,47.253006,10565751
3/21/2001,84.560226,87.571701,83.891014,85.162521,47.670422,11519598
3/22/2001,85.200768,86.998085,83.79541,85.181641,47.68111,13941297
3/23/2001,89.388145,90.812622,86.319313,89.397705,50.041096,12796346
3/26/2001,91.061188,91.453156,89.627151,91.20459,51.052517,8975935
3/27/2001,89.866158,95.602295,89.837479,95.124283,53.246578,12396355
3/28/2001,93.594643,94.120461,90.105164,90.258125,50.522713,12437463
3/29/2001,90.305923,92.801147,90.114723,90.86042,50.859871,11039170
3/30/2001,92.25621,93.2696,90.956024,91.950287,51.469917,9896520
4/2/2001,93.164436,93.785851,89.46463,90.497131,50.656502,9191202
4/3/2001,90.439774,90.487572,86.137665,86.414917,48.37146,13943180
4/4/2001,86.472275,89.913956,86.089867,87.954109,49.233013,14137318
4/5/2001,91.586998,95.602295,91.328873,93.891014,52.556271,13081381
4/6/2001,93.690247,95.602295,92.160614,93.642448,52.417145,14041713
4/9/2001,94.168259,94.397705,89.67495,91.778206,51.373596,9922984
4/10/2001,92.734222,95.506691,92.313576,94.694077,53.005768,10982372
4/11/2001,97.036331,97.456978,91.586998,93.145317,52.138866,12027326
4/12/2001,92.160614,93.212234,90.965584,91.969406,51.480625,9822045
4/16/2001,91.969406,95.497131,91.013382,92.495216,51.774933,9611171
4/17/2001,92.734222,95.487572,92.734222,95.315491,53.353619,10415336
4/18/2001,98.47036,105.162521,97.801147,101.816444,56.992592,20725758
4/19/2001,107.07457,110.803062,105.592735,109.435944,61.257687,27010230
4/20/2001,109.32122,111.281075,108.747612,109.780113,61.450333,13346019
4/23/2001,108.996178,109.034416,106.768639,107.07457,59.935879,8930225
4/24/2001,108.413002,109.703636,107.361374,107.715103,60.294403,9144132
4/25/2001,107.07457,109.799232,107.06501,109.799232,61.461052,7173991
4/26/2001,109.894836,111.567879,108.680687,108.738052,60.867027,7684021
4/27/2001,111.663483,111.759079,109.512428,111.089867,62.183449,7730568
4/30/2001,111.281075,112.858505,109.67495,110.076485,61.616222,7695631
5/1/2001,110.755257,113.432121,109.847038,113.298279,63.419643,8149177
5/2/2001,113.097511,113.718925,108.738052,110.32505,61.755341,10152685
5/3/2001,109.560226,110.038239,107.40918,108.699806,60.845623,6880588
5/4/2001,107.07457,110.764816,106.309753,110.764816,62.001522,9080744
5/7/2001,111.089867,112.093689,109.942642,110.803062,62.02293,6368676
5/8/2001,112.093689,112.571701,110.420647,112.523903,63.062351,7955667
5/9/2001,111.089867,112.982796,110.229446,111.835564,62.676567,8033489
5/10/2001,113.288719,113.671127,110.133842,110.133842,61.722874,8361619
5/11/2001,108.747612,109.13002,106.080307,106.892921,59.90654,8776149
5/14/2001,106.309753,108.202675,106.118546,107.60994,60.308411,5496521
5/15/2001,108.508606,109.13002,107.552582,108.585083,60.854908,6143576
5/16/2001,107.552582,110.707458,107.265778,110.707458,62.044357,8155348
5/17/2001,110.707458,111.940727,109.99044,110.00956,61.653244,7204534
5/18/2001,110.00956,112.504784,109.847038,112.275337,62.923073,7023785
5/21/2001,112.762909,114.627151,112.380501,113.80497,63.780312,8796232
5/22/2001,114.435944,114.435944,112.093689,112.820267,63.228477,6281544
5/23/2001,112.619499,113.718925,111.950287,112.237091,62.901611,6697120
5/24/2001,112.332695,114.340347,112.332695,114.340347,64.080315,8081814
5/25/2001,114.263863,114.627151,112.581261,112.619499,63.11594,5888039
5/29/2001,112.189293,112.418739,110.019119,110.200768,61.760395,6085628
5/30/2001,108.986618,109.082214,107.07457,107.695984,60.356613,10040240
5/31/2001,107.695984,108.852776,106.7304,106.883362,59.901207,7033409
6/1/2001,107.552582,108.60421,106.978966,107.92543,60.485203,5375289
6/4/2001,108.2696,109.703636,107.887192,108.642448,60.887085,3987561
6/5/2001,108.642448,112.428299,108.565964,111.826004,62.671242,6437502
6/6/2001,112.428299,113.766731,111.376671,112.332695,62.95517,10066913
6/7/2001,111.854683,113.049713,111.854683,112.093689,62.821239,6719190
6/8/2001,112.332695,112.332695,110.516251,110.994263,62.20509,3241659
6/11/2001,111.185471,112.94455,110.994263,112.198853,62.88018,6843664
6/12/2001,111.615677,112.619499,110.468452,112.093689,62.821239,7637369
6/13/2001,112.093689,113.26004,111.405357,111.414917,62.44083,5965547
6/14/2001,110.516251,110.975143,108.977058,110.659653,62.01759,7847615
6/15/2001,110.038239,110.372849,108.393883,108.60421,60.865608,13043725
6/18/2001,108.967499,110.363289,108.326958,109.244743,61.22459,5421209
6/19/2001,111.147224,112.093689,109.521988,109.789673,61.530006,6435829
6/20/2001,108.508606,109.933075,106.845123,108.116638,60.59235,9234402
6/21/2001,107.217972,109.65583,106.462715,107.648186,60.329853,8530967
6/22/2001,107.648186,109.397705,107.552582,107.906311,60.474503,5865131
6/25/2001,108.747612,109.847038,106.864243,107.695984,60.356613,5936991
6/26/2001,106.357552,109.034416,106.214149,108.068832,60.565571,7407667
6/27/2001,108.126198,109.158699,107.504784,108.527725,60.822758,5035549
6/28/2001,108.79541,111.806885,108.747612,110.038239,61.669273,8557326
6/29/2001,110.516251,111.520073,108.030594,108.508606,60.812023,9913360
7/2/2001,108.508606,110.32505,107.992355,109.32122,61.267456,6185103
7/3/2001,109.082214,109.168259,107.801147,108.011475,60.533417,3478787
7/5/2001,107.648186,108.27916,106.873802,107.170174,60.061928,4622274
7/6/2001,106.022942,106.022942,101.156792,101.816444,57.061523,12243012
7/9/2001,101.816444,102.246651,99.091782,100.114723,56.107826,9740980
7/10/2001,100.124283,100.764816,97.131927,97.476097,54.629032,10738864
7/11/2001,97.131927,99.550667,97.093689,99.282982,55.641663,9304588
7/12/2001,101.242828,103.059273,100.975143,102.533463,57.463364,9169654
7/13/2001,101.481834,104.493309,101.443596,103.757172,58.149193,8202523
7/16/2001,103.757172,104.569794,102.562141,103.078392,57.768742,5575285
7/17/2001,101.434036,103.80497,100.143402,103.757172,58.149193,9060870
7/18/2001,101.434036,102.868073,98.661568,99.694077,55.872082,12207134
7/19/2001,100.956024,101.338432,98.565964,99.426384,55.722054,14272147
7/20/2001,98.852776,101.051628,98.499046,101.051628,56.6329,9405318
7/23/2001,101.051628,102.246651,100.669212,101.19503,56.713242,6606222
7/24/2001,100.239006,101.481834,99.225624,99.913956,55.995304,7635591
7/25/2001,99.904396,101.051628,98.212234,100.277245,56.198891,6534990
7/26/2001,100.143402,101.338432,98.403442,101.338432,56.79364,8816420
7/27/2001,100.143402,101.290634,99.531548,100.095604,56.097137,4546439
7/30/2001,100.286804,101.577438,100.152962,101.19503,56.713242,4216217
7/31/2001,101.242828,102.294456,100.52581,100.583176,56.370335,5860738
8/1/2001,100.717018,103.728493,100.67878,102.351814,57.361568,6313761
8/2/2001,103.728493,104.65583,102.495216,104.015297,58.293835,5936155
8/3/2001,103.059273,105.248566,102.39006,103.422562,57.961658,3874489
8/6/2001,102.533463,102.648186,101.137665,101.826004,57.066872,4368933
8/7/2001,101.147224,102.648186,100.630974,101.577438,56.927586,4214648
8/8/2001,100.382408,101.434036,99.521988,99.608032,55.897499,6692308
8/9/2001,99.13958,99.942642,98.183556,99.502869,55.838501,7074307
8/10/2001,99.282982,100.33461,98.288719,100.33461,56.305244,5496521
8/13/2001,100.382408,101.950287,100.047798,101.20459,56.793446,6301522
8/14/2001,101.816444,102.151054,100.764816,101.52964,56.975861,5993789
8/15/2001,101.673042,101.902489,100.391968,100.391968,56.337429,4929693
8/16/2001,99.617592,101.357552,99.101341,101.099426,56.734436,6501099
8/17/2001,100.850861,100.850861,99.330788,99.99044,56.112087,7328485
8/20/2001,100.076485,100.382408,98.27916,99.521988,55.849209,5870884
8/21/2001,99.282982,100.353729,96.940727,97.40918,54.663563,6815631
8/22/2001,97.992355,99.46463,97.284897,99.388145,55.774094,8398334
8/23/2001,99.426384,100.095604,98.47036,98.47036,55.25909,5726118
8/24/2001,99.378586,103.059273,98.862335,102.284897,57.399693,8066647
8/27/2001,102.284897,103.441681,101.950287,102.160614,57.329945,4749781
8/28/2001,102.198853,102.456978,100.258125,100.33461,56.305244,6075273
8/29/2001,101.099426,101.242828,99.254303,99.550667,55.865295,5062954
8/30/2001,98.231361,98.852776,94.512428,95.946465,53.84272,15706213
8/31/2001,96.558319,96.902489,94.875717,95.554497,53.622749,8500424
9/4/2001,95.745697,98.594643,94.923515,97.026772,54.448948,10346823
9/5/2001,97.036331,98.307838,95.229446,95.936905,53.837368,12427212
9/6/2001,96.252388,96.252388,93.355644,93.690247,52.576588,9459083
9/7/2001,93.594643,93.833649,91.778206,92.342255,51.820141,10990322
9/10/2001,91.778206,93.116638,91.38623,92.227531,51.755749,10785829
9/17/2001,89.770554,91.644356,88.479927,89.235184,50.076508,15828909
9/18/2001,89.866158,92.495216,89.560226,92.160614,51.718216,12871030
9/19/2001,92.160614,92.59082,88.384323,91.778206,51.50362,15568141
9/20/2001,89.961761,91.5392,88.766731,89.292542,50.108715,15881313
9/21/2001,86.615677,89.388145,85.564056,86.520073,48.552853,19209476
9/24/2001,87.762909,91.338432,87.762909,90.630974,50.859806,11717083
